split,label,source_image,roi_file
train,lane_in,data/tusimple/test_set/clips/0601/1494453113773548660/20.jpg,data/processed/train/lane_in/test_set_clips_0601_1494453113773548660_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492626995644552855_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492626995644552855_0_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/27240/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_27240_20.jpg
train,lane_out,data/tusimple/train_set/clips/0313-2/10200/20.jpg,data/processed/train/lane_out/train_set_clips_0313-2_10200_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492626682834154260_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492626682834154260_0_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/35800/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_35800_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/30060/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_30060_20.jpg
train,lane_in,data/tusimple/test_set/clips/0531/1492638998447240671/20.jpg,data/processed/train/lane_in/test_set_clips_0531_1492638998447240671_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/17720/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_17720_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/8140/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_8140_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492629038942731633_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492629038942731633_0_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/43020/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_43020_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/33840/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_33840_20.jpg
train,lane_in,data/tusimple/test_set/clips/0601/1494453689520458206/20.jpg,data/processed/train/lane_in/test_set_clips_0601_1494453689520458206_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492629961549704364_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492629961549704364_0_20.jpg
train,lane_out,data/tusimple/test_set/clips/0531/1492635055554735244/20.jpg,data/processed/train/lane_out/test_set_clips_0531_1492635055554735244_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/13220/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_13220_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/51480/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_51480_20.jpg
train,lane_out,data/tusimple/test_set/clips/0601/1494453443628200744/20.jpg,data/processed/train/lane_out/test_set_clips_0601_1494453443628200744_20.jpg
train,lane_out,data/tusimple/test_set/clips/0530/1492628023157504197_0/20.jpg,data/processed/train/lane_out/test_set_clips_0530_1492628023157504197_0_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/28500/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_28500_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/33200/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_33200_20.jpg
train,lane_out,data/tusimple/train_set/clips/0313-2/14700/20.jpg,data/processed/train/lane_out/train_set_clips_0313-2_14700_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/24480/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_24480_20.jpg
train,lane_in,data/tusimple/train_set/clips/0601/1494452591501642953/20.jpg,data/processed/train/lane_in/train_set_clips_0601_1494452591501642953_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492631686442313312_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492631686442313312_0_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/61380/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_61380_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/33300/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_33300_20.jpg
train,lane_out,data/tusimple/train_set/clips/0313-2/20880/20.jpg,data/processed/train/lane_out/train_set_clips_0313-2_20880_20.jpg
train,lane_out,data/tusimple/train_set/clips/0313-2/13620/20.jpg,data/processed/train/lane_out/train_set_clips_0313-2_13620_20.jpg
train,lane_out,data/tusimple/train_set/clips/0531/1492627348130955659/20.jpg,data/processed/train/lane_out/train_set_clips_0531_1492627348130955659_20.jpg
train,lane_out,data/tusimple/test_set/clips/0530/1492631506550392233_0/20.jpg,data/processed/train/lane_out/test_set_clips_0530_1492631506550392233_0_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492635395384582652_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492635395384582652_0_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/35620/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_35620_20.jpg
train,lane_out,data/tusimple/test_set/clips/0530/1492628498267779923_0/20.jpg,data/processed/train/lane_out/test_set_clips_0530_1492628498267779923_0_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/44340/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_44340_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/13260/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_13260_20.jpg
train,lane_in,data/tusimple/test_set/clips/0601/1495492790542154496/20.jpg,data/processed/train/lane_in/test_set_clips_0601_1495492790542154496_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/800/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_800_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/17220/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_17220_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/1620/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_1620_20.jpg
train,lane_in,data/tusimple/test_set/clips/0601/1495492582630284735/20.jpg,data/processed/train/lane_in/test_set_clips_0601_1495492582630284735_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/16260/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_16260_20.jpg
train,lane_in,data/tusimple/test_set/clips/0601/1494452861883181566/20.jpg,data/processed/train/lane_in/test_set_clips_0601_1494452861883181566_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/39760/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_39760_20.jpg
train,lane_out,data/tusimple/train_set/clips/0531/1492628743688691254/20.jpg,data/processed/train/lane_out/train_set_clips_0531_1492628743688691254_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/61740/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_61740_20.jpg
train,lane_in,data/tusimple/train_set/clips/0601/1495485111599411627/20.jpg,data/processed/train/lane_in/train_set_clips_0601_1495485111599411627_20.jpg
train,lane_out,data/tusimple/train_set/clips/0313-1/36780/20.jpg,data/processed/train/lane_out/train_set_clips_0313-1_36780_20.jpg
train,lane_in,data/tusimple/test_set/clips/0531/1492629058095739400/20.jpg,data/processed/train/lane_in/test_set_clips_0531_1492629058095739400_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/33220/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_33220_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/4060/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_4060_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/42540/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_42540_20.jpg
train,lane_out,data/tusimple/test_set/clips/0530/1492635513314328574_0/20.jpg,data/processed/train/lane_out/test_set_clips_0530_1492635513314328574_0_20.jpg
train,lane_out,data/tusimple/test_set/clips/0531/1492627471056566462/20.jpg,data/processed/train/lane_out/test_set_clips_0531_1492627471056566462_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492627195526812277_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492627195526812277_0_20.jpg
train,lane_in,data/tusimple/test_set/clips/0601/1494453089784031423/20.jpg,data/processed/train/lane_in/test_set_clips_0601_1494453089784031423_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/63120/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_63120_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/7740/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_7740_20.jpg
train,lane_in,data/tusimple/train_set/clips/0601/1494452487547938155/20.jpg,data/processed/train/lane_in/train_set_clips_0601_1494452487547938155_20.jpg
train,lane_in,data/tusimple/test_set/clips/0601/1494453383654517717/20.jpg,data/processed/train/lane_in/test_set_clips_0601_1494453383654517717_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492627914224013192_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492627914224013192_0_20.jpg
train,lane_in,data/tusimple/test_set/clips/0531/1492636071712874645/20.jpg,data/processed/train/lane_in/test_set_clips_0531_1492636071712874645_20.jpg
train,lane_out,data/tusimple/test_set/clips/0530/1492722707090046352_0/20.jpg,data/processed/train/lane_out/test_set_clips_0530_1492722707090046352_0_20.jpg
train,lane_out,data/tusimple/test_set/clips/0530/1492629902585244589_0/20.jpg,data/processed/train/lane_out/test_set_clips_0530_1492629902585244589_0_20.jpg
train,lane_in,data/tusimple/test_set/clips/0601/1495485107598430763/20.jpg,data/processed/train/lane_in/test_set_clips_0601_1495485107598430763_20.jpg
train,lane_in,data/tusimple/train_set/clips/0601/1495058883487530264/20.jpg,data/processed/train/lane_in/train_set_clips_0601_1495058883487530264_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492629715698242606_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492629715698242606_0_20.jpg
train,lane_in,data/tusimple/test_set/clips/0531/1492638509542348492/20.jpg,data/processed/train/lane_in/test_set_clips_0531_1492638509542348492_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/14720/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_14720_20.jpg
train,lane_out,data/tusimple/test_set/clips/0530/1492628172065629178_0/20.jpg,data/processed/train/lane_out/test_set_clips_0530_1492628172065629178_0_20.jpg
train,lane_in,data/tusimple/test_set/clips/0601/1495485239540675881/20.jpg,data/processed/train/lane_in/test_set_clips_0601_1495485239540675881_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/10360/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_10360_20.jpg
train,lane_in,data/tusimple/test_set/clips/0601/1494453349669374524/20.jpg,data/processed/train/lane_in/test_set_clips_0601_1494453349669374524_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/1705/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_1705_20.jpg
train,lane_in,data/tusimple/test_set/clips/0601/1494452455562021371/20.jpg,data/processed/train/lane_in/test_set_clips_0601_1494452455562021371_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/35040/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_35040_20.jpg
train,lane_out,data/tusimple/train_set/clips/0531/1492629771098039653/20.jpg,data/processed/train/lane_out/train_set_clips_0531_1492629771098039653_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492628072126783484_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492628072126783484_0_20.jpg
train,lane_in,data/tusimple/train_set/clips/0531/1492627875744864095/20.jpg,data/processed/train/lane_in/train_set_clips_0531_1492627875744864095_20.jpg
train,lane_in,data/tusimple/train_set/clips/0531/1492637716454398133/20.jpg,data/processed/train/lane_in/train_set_clips_0531_1492637716454398133_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/47520/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_47520_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/16320/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_16320_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/11400/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_11400_20.jpg
train,lane_out,data/tusimple/train_set/clips/0313-2/600/20.jpg,data/processed/train/lane_out/train_set_clips_0313-2_600_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492638277118497652_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492638277118497652_0_20.jpg
train,lane_in,data/tusimple/test_set/clips/0601/1495492702579432167/20.jpg,data/processed/train/lane_in/test_set_clips_0601_1495492702579432167_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492628580221006326_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492628580221006326_0_20.jpg
train,lane_out,data/tusimple/test_set/clips/0531/1492628915781811493/20.jpg,data/processed/train/lane_out/test_set_clips_0531_1492628915781811493_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/7000/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_7000_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/17360/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_17360_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492631707429478129_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492631707429478129_0_20.jpg
train,lane_in,data/tusimple/train_set/clips/0601/1494452603496476152/20.jpg,data/processed/train/lane_in/train_set_clips_0601_1494452603496476152_20.jpg
train,lane_in,data/tusimple/test_set/clips/0601/1495485137585369691/20.jpg,data/processed/train/lane_in/test_set_clips_0601_1495485137585369691_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/30900/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_30900_20.jpg
train,lane_out,data/tusimple/test_set/clips/0531/1492629748145650599/20.jpg,data/processed/train/lane_out/test_set_clips_0531_1492629748145650599_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/38340/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_38340_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492627506468379696_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492627506468379696_0_20.jpg
train,lane_in,data/tusimple/train_set/clips/0531/1495488024981136772/20.jpg,data/processed/train/lane_in/train_set_clips_0531_1495488024981136772_20.jpg
train,lane_out,data/tusimple/test_set/clips/0531/1492629616758003181/20.jpg,data/processed/train/lane_out/test_set_clips_0531_1492629616758003181_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/37680/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_37680_20.jpg
train,lane_in,data/tusimple/test_set/clips/0531/1492627482449795089/20.jpg,data/processed/train/lane_in/test_set_clips_0531_1492627482449795089_20.jpg
train,lane_in,data/tusimple/test_set/clips/0601/1494453029809581964/20.jpg,data/processed/train/lane_in/test_set_clips_0601_1494453029809581964_20.jpg
train,lane_in,data/tusimple/train_set/clips/0531/1492638415399201227/20.jpg,data/processed/train/lane_in/train_set_clips_0531_1492638415399201227_20.jpg
train,lane_in,data/tusimple/test_set/clips/0601/1494453445627355185/20.jpg,data/processed/train/lane_in/test_set_clips_0601_1494453445627355185_20.jpg
train,lane_out,data/tusimple/train_set/clips/0313-1/7820/20.jpg,data/processed/train/lane_out/train_set_clips_0313-1_7820_20.jpg
train,lane_out,data/tusimple/train_set/clips/0313-1/51060/20.jpg,data/processed/train/lane_out/train_set_clips_0313-1_51060_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/13860/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_13860_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492630636142253593_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492630636142253593_0_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/37180/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_37180_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/27420/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_27420_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/36520/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_36520_20.jpg
train,lane_in,data/tusimple/test_set/clips/0601/1494453205735915999/20.jpg,data/processed/train/lane_in/test_set_clips_0601_1494453205735915999_20.jpg
train,lane_out,data/tusimple/test_set/clips/0601/1494453325680610588/20.jpg,data/processed/train/lane_out/test_set_clips_0601_1494453325680610588_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/5560/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_5560_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492626296068790749_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492626296068790749_0_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/60360/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_60360_20.jpg
train,lane_in,data/tusimple/train_set/clips/0601/1494453021813123637/20.jpg,data/processed/train/lane_in/train_set_clips_0601_1494453021813123637_20.jpg
train,lane_out,data/tusimple/test_set/clips/0530/1492637738441533852_0/20.jpg,data/processed/train/lane_out/test_set_clips_0530_1492637738441533852_0_20.jpg
train,lane_in,data/tusimple/test_set/clips/0601/1495485179566968453/20.jpg,data/processed/train/lane_in/test_set_clips_0601_1495485179566968453_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492720465004225068_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492720465004225068_0_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492638174180252530_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492638174180252530_0_20.jpg
train,lane_out,data/tusimple/train_set/clips/0531/1492626856464433841/20.jpg,data/processed/train/lane_out/train_set_clips_0531_1492626856464433841_20.jpg
train,lane_out,data/tusimple/test_set/clips/0531/1492636588800242830/20.jpg,data/processed/train/lane_out/test_set_clips_0531_1492636588800242830_20.jpg
train,lane_out,data/tusimple/train_set/clips/0313-2/35140/20.jpg,data/processed/train/lane_out/train_set_clips_0313-2_35140_20.jpg
train,lane_in,data/tusimple/test_set/clips/0601/1494453035808193947/20.jpg,data/processed/train/lane_in/test_set_clips_0601_1494453035808193947_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492630680115777157_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492630680115777157_0_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492627118570353815_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492627118570353815_0_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/61440/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_61440_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492627436511116530_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492627436511116530_0_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492638259126983425_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492638259126983425_0_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/985/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_985_20.jpg
train,lane_out,data/tusimple/test_set/clips/0530/1492728028963277308_0/20.jpg,data/processed/train/lane_out/test_set_clips_0530_1492728028963277308_0_20.jpg
train,lane_in,data/tusimple/train_set/clips/0601/1494453871443269121/20.jpg,data/processed/train/lane_in/train_set_clips_0601_1494453871443269121_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492630258372803994_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492630258372803994_0_20.jpg
train,lane_in,data/tusimple/train_set/clips/0601/1494453273702703049/20.jpg,data/processed/train/lane_in/train_set_clips_0601_1494453273702703049_20.jpg
train,lane_out,data/tusimple/train_set/clips/0313-1/42600/20.jpg,data/processed/train/lane_out/train_set_clips_0313-1_42600_20.jpg
train,lane_out,data/tusimple/train_set/clips/0313-1/13500/20.jpg,data/processed/train/lane_out/train_set_clips_0313-1_13500_20.jpg
train,lane_out,data/tusimple/test_set/clips/0530/1492638911735654403_0/20.jpg,data/processed/train/lane_out/test_set_clips_0530_1492638911735654403_0_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/27660/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_27660_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/47580/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_47580_20.jpg
train,lane_out,data/tusimple/train_set/clips/0313-2/1785/20.jpg,data/processed/train/lane_out/train_set_clips_0313-2_1785_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492638942716723270_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492638942716723270_0_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492638489987564573_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492638489987564573_0_20.jpg
train,lane_out,data/tusimple/train_set/clips/0313-2/610/20.jpg,data/processed/train/lane_out/train_set_clips_0313-2_610_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/14760/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_14760_20.jpg
train,lane_in,data/tusimple/train_set/clips/0531/1492723230207987691/20.jpg,data/processed/train/lane_in/train_set_clips_0531_1492723230207987691_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/6120/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_6120_20.jpg
train,lane_out,data/tusimple/train_set/clips/0313-2/35100/20.jpg,data/processed/train/lane_out/train_set_clips_0313-2_35100_20.jpg
train,lane_out,data/tusimple/train_set/clips/0313-2/1725/20.jpg,data/processed/train/lane_out/train_set_clips_0313-2_1725_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/24360/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_24360_20.jpg
train,lane_in,data/tusimple/train_set/clips/0531/1492628386269047039/20.jpg,data/processed/train/lane_in/train_set_clips_0531_1492628386269047039_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/31860/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_31860_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492637788410978188_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492637788410978188_0_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/16880/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_16880_20.jpg
train,lane_in,data/tusimple/train_set/clips/0601/1494452687459588697/20.jpg,data/processed/train/lane_in/train_set_clips_0601_1494452687459588697_20.jpg
train,lane_out,data/tusimple/train_set/clips/0531/1492628948362154576/20.jpg,data/processed/train/lane_out/train_set_clips_0531_1492628948362154576_20.jpg
train,lane_in,data/tusimple/test_set/clips/0601/1495485221549214727/20.jpg,data/processed/train/lane_in/test_set_clips_0601_1495485221549214727_20.jpg
train,lane_in,data/tusimple/train_set/clips/0601/1494453679527133712/20.jpg,data/processed/train/lane_in/train_set_clips_0601_1494453679527133712_20.jpg
train,lane_in,data/tusimple/test_set/clips/0601/1494453109775321981/20.jpg,data/processed/train/lane_in/test_set_clips_0601_1494453109775321981_20.jpg
train,lane_out,data/tusimple/test_set/clips/0531/1492638416533956519/20.jpg,data/processed/train/lane_out/test_set_clips_0531_1492638416533956519_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492629972545498872_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492629972545498872_0_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/38520/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_38520_20.jpg
train,lane_out,data/tusimple/train_set/clips/0531/1492637292610001583/20.jpg,data/processed/train/lane_out/train_set_clips_0531_1492637292610001583_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492627226504569565_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492627226504569565_0_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/10340/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_10340_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/38500/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_38500_20.jpg
train,lane_in,data/tusimple/train_set/clips/0531/1495489443319835168/20.jpg,data/processed/train/lane_in/train_set_clips_0531_1495489443319835168_20.jpg
train,lane_out,data/tusimple/train_set/clips/0313-2/25440/20.jpg,data/processed/train/lane_out/train_set_clips_0313-2_25440_20.jpg
train,lane_in,data/tusimple/test_set/clips/0531/1492638384719572779/20.jpg,data/processed/train/lane_in/test_set_clips_0531_1492638384719572779_20.jpg
train,lane_out,data/tusimple/train_set/clips/0313-2/14640/20.jpg,data/processed/train/lane_out/train_set_clips_0313-2_14640_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/7200/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_7200_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/59280/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_59280_20.jpg
train,lane_in,data/tusimple/test_set/clips/0531/1492627189161981049/20.jpg,data/processed/train/lane_in/test_set_clips_0531_1492627189161981049_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492638690866249670_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492638690866249670_0_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/34900/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_34900_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/2340/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_2340_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/6640/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_6640_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/18360/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_18360_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492631449584994109_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492631449584994109_0_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/37940/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_37940_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492626407001477472_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492626407001477472_0_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492637687473306735_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492637687473306735_0_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/16980/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_16980_20.jpg
train,lane_out,data/tusimple/test_set/clips/0531/1492638750896691263/20.jpg,data/processed/train/lane_out/test_set_clips_0531_1492638750896691263_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/38520/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_38520_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/6540/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_6540_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-1/27840/20.jpg,data/processed/train/lane_in/train_set_clips_0313-1_27840_20.jpg
train,lane_out,data/tusimple/train_set/clips/0531/1492637603224705991/20.jpg,data/processed/train/lane_out/train_set_clips_0531_1492637603224705991_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492635096563426853_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492635096563426853_0_20.jpg
train,lane_in,data/tusimple/test_set/clips/0530/1492721433552704788_0/20.jpg,data/processed/train/lane_in/test_set_clips_0530_1492721433552704788_0_20.jpg
train,lane_in,data/tusimple/train_set/clips/0601/1494453521596643824/20.jpg,data/processed/train/lane_in/train_set_clips_0601_1494453521596643824_20.jpg
train,lane_in,data/tusimple/train_set/clips/0313-2/860/20.jpg,data/processed/train/lane_in/train_set_clips_0313-2_860_20.jpg
